Country Name;Country Code;Region;IncomeGroup;Year;Life Expectancy World Bank;Prevelance of Undernourishment;CO2;Health Expenditure %;Education Expenditure %;Unemployment;Injuries;Communicable;NonCommunicable
Malawi;MWI;Sub-Saharan Africa;Low income;2001;45,204;23,6;680;2,38508582;4,508979797;5,835000038;405908,25;10740293,29;1955136,44
Papua New Guinea;PNG;East Asia & Pacific;Lower middle income;2018;64,263;22,6;7559,999943;2,26630354;1,874830008;2,563999891;421080,04;1884295,82;1958986,36
Chad;TCD;Sub-Saharan Africa;Low income;2011;51,424;26;1100,000024;3,91046619;2,2579;1;508571,08;8347816,19;1960084,81
Bolivia;BOL;Latin America & Caribbean;Lower middle income;2012;69,01;16,7;17420,00008;5,2539444;7,900000095;2,069999933;388682,16;1199665,22;1960091,85
Dominican Republic;DOM;Latin America & Caribbean;Upper middle income;2014;73,003;8,2;21450,00076;5,75101709;3,963769913;6,71999979;465465,5;815614,6;1971560,66
Tunisia;TUN;Middle East & North Africa;Lower middle income;2009;74,88;3,6;25290,00092;5,67045975;6,528480053;13,28999996;318754,96;339530,32;1977017,43
Malawi;MWI;Sub-Saharan Africa;Low income;2003;46,052;24,6;750;4,67483664;3,215660095;5,803999901;398181,05;10242590,66;1989778,64
Bolivia;BOL;Latin America & Caribbean;Lower middle income;2013;69,468;16,5;18739,99977;5,57465124;7,579999924;2,440000057;391072,36;1188492,09;2000513,57
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2005;68,747;4,8;30040,00092;2,26107669;2,974620104;7,260000229;240229,35;826520,96;2003781,9
Chad;TCD;Sub-Saharan Africa;Low income;2012;51,928;25,4;1860,000014;3,85607743;2,206150055;1,006000042;516302,81;8341857,37;2012701,21
Tunisia;TUN;Middle East & North Africa;Lower middle income;2010;75,041;3,4;27520,00046;5,88395596;5,963039875;13,05000019;311965;337080,14;2013924,8
Mali;MLI;Sub-Saharan Africa;Low income;2001;48,758;16,2;1610;4,51951408;2,658449888;6,302999973;636033,28;10054240,09;2017488,66
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2006;69,259;2,8;30489,99977;2,06678391;2,555520058;6,619999886;235261,82;797478,5;2025824,48
Bolivia;BOL;Latin America & Caribbean;Lower middle income;2014;69,891;15,6;20409,99985;5,89613628;8,260000229;2,019999981;388997,23;1174510,14;2034470,93
Dominican Republic;DOM;Latin America & Caribbean;Upper middle income;2015;73,241;7,4;23590,00015;5,78463221;3,816240072;7,610000134;471872,88;801652,36;2039450,77
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2007;69,752;2,5;27629,99916;1,99021435;2,549279928;6,329999924;236193,72;761497,67;2039977,68
Senegal;SEN;Sub-Saharan Africa;Lower middle income;2014;66,37;11,8;8569,999695;4,39605808;5,720210075;7,645999908;328669,46;3317058,41;2045935,25
Tunisia;TUN;Middle East & North Africa;Lower middle income;2011;75,206;3,2;26340,00015;6,43202877;7,554369926;18,32999992;329072,39;330419,67;2047029,96
Guatemala;GTM;Latin America & Caribbean;Upper middle income;2006;70,082;17,8;11520,00046;6,36372948;3,032850027;3,061000109;847842,28;1637043,57;2060375,4
Chad;TCD;Sub-Saharan Africa;Low income;2013;52,386;25,6;2190,000057;4,06645155;2,850709915;1,029000044;535850,59;8348645,12;2074392,68
Bolivia;BOL;Latin America & Caribbean;Lower middle income;2015;70,277;14,3;20760,00023;6,55064964;8,93999958;3,109999895;384525,73;1145952,9;2076103,12
Tunisia;TUN;Middle East & North Africa;Lower middle income;2012;75,376;3;27790,00092;6,6064229;5,950860023;17,62999916;305014,09;315127,54;2076828,02
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2008;70,201;2,5;30450,00076;1,93880892;2,44092989;5,860000134;237996,51;740106,62;2083159,54
Dominican Republic;DOM;Latin America & Caribbean;Upper middle income;2016;73,471;6,8;24590,00015;5,82760334;3,850500107;7,28000021;474502,21;784850,65;2085169,61
Senegal;SEN;Sub-Saharan Africa;Lower middle income;2015;66,747;10,7;9289,999962;4,38257313;5,45637989;6,760000229;331271,48;3264833,98;2091107,35
Austria;AUT;Europe & Central Asia;High income;2006;79,8804878;2,5;74099,99847;9,5311327;5,226520061;5,239999771;231352,73;75740,57;2099786,94
Austria;AUT;Europe & Central Asia;High income;2001;78,57560976;2,5;67910;9,26942921;5,575479984;4,010000229;240208,86;77701,17;2101883,59
Dominican Republic;DOM;Latin America & Caribbean;Upper middle income;2017;73,689;6,2;23549,99924;5,83058023;3,920269966;5,829999924;464648,77;761055,21;2102180,97
Austria;AUT;Europe & Central Asia;High income;2007;80,1804878;2,5;71239,99786;9,53209686;5,146900177;4,860000134;229374,53;75609,67;2105388,2
Guatemala;GTM;Latin America & Caribbean;Upper middle income;2007;70,409;18,2;12409,99985;6,19192553;3,088089943;3,108999968;842100,68;1579635,09;2106162,54
Austria;AUT;Europe & Central Asia;High income;2008;80,43170732;2,5;70730,00336;9,72564602;5,263959885;4,130000114;227424,14;74647,17;2106358,2
Austria;AUT;Europe & Central Asia;High income;2004;79,1804878;2,5;75800,00305;9,70939827;5,302430153;5,829999924;235461;78557,79;2108821,97
Austria;AUT;Europe & Central Asia;High income;2002;78,67804878;2,5;69370,00275;9,3947649;5,522130013;4,849999905;239073,82;77002,74;2109744,02
Mali;MLI;Sub-Saharan Africa;Low income;2002;49,54;15,2;1399,999976;4,99772739;2,896229982;7,164000034;677194,71;9999023,71;2110240,42
Austria;AUT;Europe & Central Asia;High income;2005;79,33170732;2,5;76239,99786;9,62702942;5,249370098;5,630000114;235313,1;78402,4;2112187,42
Tunisia;TUN;Middle East & North Africa;Lower middle income;2013;75,552;2,8;27850,00038;6,85662031;6,967450142;15,93000031;305388,52;304158,4;2112693,81
Malawi;MWI;Sub-Saharan Africa;Low income;2010;55,564;15,5;889,9999857;7,24138308;3,539799929;5,894000053;392139,91;7074948,69;2114559,41
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2009;70,597;2,5;25500;2,6137836;3,224309921;5,739999771;237392,31;718762,42;2118300,33
Austria;AUT;Europe & Central Asia;High income;2003;78,63170732;2,5;74459,99908;9,5472393;5,361830235;4,78000021;237801,53;79025,4;2119400,92
Dominican Republic;DOM;Latin America & Caribbean;Upper middle income;2018;73,892;6,1;25309,99947;5,73288918;3,928489923;5,860000134;454543,48;737609,71;2120634,55
Chad;TCD;Sub-Saharan Africa;Low income;2014;52,789;27;2259,99999;4,27316856;2,599999905;1,046000004;543497,87;8362977,31;2123729,73
Bolivia;BOL;Latin America & Caribbean;Lower middle income;2016;70,626;13,1;22010,00023;6,83333063;8,850000381;3,5;384813,02;1106522,19;2124493,34
Austria;AUT;Europe & Central Asia;High income;2009;80,33170732;2,5;64419,99817;10,22582531;5,730249882;5,300000191;228336,17;74331,63;2128101,77
Austria;AUT;Europe & Central Asia;High income;2010;80,5804878;2,5;69959,99908;10,22101879;5,700479984;4,820000172;227369,12;74422,54;2132385,61
Austria;AUT;Europe & Central Asia;High income;2011;80,98292683;2,5;68269,99664;10,02613258;5,592269897;4,559999943;224081,37;73137,18;2140932,71
Dominican Republic;DOM;Latin America & Caribbean;Upper middle income;2019;74,081;7;27229,99954;5,929142;4,042769909;6,360000134;445925,22;718196,59;2145242,04
Tunisia;TUN;Middle East & North Africa;Lower middle income;2014;75,734;2,7;29950,00076;6,80739641;6,881869793;15,05700016;304812,12;293346,31;2147724,36
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2010;70,938;2,5;24309,99947;2,48996663;2,780620098;5,630000114;241384,76;704355,35;2151954,91
Senegal;SEN;Sub-Saharan Africa;Lower middle income;2016;67,078;9,5;10130,00011;4,26078129;5,113090038;4,460000038;340945,55;3175625,12;2155535,42
Mali;MLI;Sub-Saharan Africa;Low income;2003;50,373;15,1;1399,999976;5,05059528;3,805599928;7,897999763;651226,14;10023158,9;2157201,46
Austria;AUT;Europe & Central Asia;High income;2012;80,93658537;2,5;65110,00061;10,19915581;5,480400085;4,869999886;222823,18;71933,91;2157893,31
Guatemala;GTM;Latin America & Caribbean;Upper middle income;2008;70,75;17,9;11239,99977;6,08125973;3,236860037;3,309000015;875917,21;1522804,13;2163127,42
Bolivia;BOL;Latin America & Caribbean;Lower middle income;2017;70,945;12,5;22750;6,4901948;8,659999847;3,650000095;385733,21;1085318,1;2165543,09
Austria;AUT;Europe & Central Asia;High income;2013;81,13658537;2,5;65750;10,28574944;5,547110081;5,329999924;221039,53;72469,03;2170714,25
Senegal;SEN;Sub-Saharan Africa;Lower middle income;2017;67,38;8,5;9800,000191;3,99707484;4,624969959;3,690000057;344250,34;3144770,08;2177014,17
Senegal;SEN;Sub-Saharan Africa;Lower middle income;2018;67,665;7,8;10180,00031;4,23825741;4,8582201;3,275000095;336993,39;3019433,1;2179622,92
Malawi;MWI;Sub-Saharan Africa;Low income;2011;57,161;13,7;930,0000072;7,49375153;4,152619839;5,920000076;408466,55;6554340,48;2183126,5
Tunisia;TUN;Middle East & North Africa;Lower middle income;2015;75,922;2,5;30479,99954;6,62154102;6,220449924;15,15999985;306137,97;282398,61;2184201,93
Austria;AUT;Europe & Central Asia;High income;2014;81,4902439;2,5;62049,99924;10,36809254;5,447619915;5,619999886;220416,34;72492,17;2184339,79
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2011;71,234;2,5;27280,00069;2,44641805;2,435640097;5,420000076;241187,41;684477,49;2188172,16
Chad;TCD;Sub-Saharan Africa;Low income;2015;53,137;28;2390,000105;4,52395439;2,400000095;1,07099998;594022,47;8317417,06;2194597,11
Mali;MLI;Sub-Saharan Africa;Low income;2004;51,224;14,4;1480,000019;5,21768284;3,859220028;8,75;555299,08;10072810,42;2202618,27
Bolivia;BOL;Latin America & Caribbean;Lower middle income;2018;71,239;12,1;23229,99954;6,64209032;8,899999619;3,519999981;382903,33;1048425,1;2206065,07
Austria;AUT;Europe & Central Asia;High income;2017;81,64390244;2,5;65860,00061;10,38460541;5,371590137;5,5;222679,74;75555,41;2206395,42
Austria;AUT;Europe & Central Asia;High income;2015;81,1902439;2,5;63240,00168;10,36746693;5,456580162;5,71999979;223311,72;73858,54;2207913,77
Austria;AUT;Europe & Central Asia;High income;2016;81,64146341;2,5;63680,00031;10,3522625;5,47961998;6,010000229;222291,57;74719,76;2209407,67
Austria;AUT;Europe & Central Asia;High income;2018;81,69268293;2,5;63060,00137;10,31750679;5,224520206;4,849999905;223597,89;75111,35;2215363,91
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2012;71,506;2,5;30110,00061;2,96481562;2,067630053;5,190000057;239277,56;662588,92;2216053,68
Senegal;SEN;Sub-Saharan Africa;Lower middle income;2019;67,941;7,4;10619,99989;4,13226938;5,348875046;2,859999895;334986,7;2919710,61;2219121,17
Tunisia;TUN;Middle East & North Africa;Lower middle income;2016;76,115;2,5;29610,00061;6,60998964;7,32434988;15,56000042;299235,49;271670,12;2222393,49
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2013;71,768;2,5;30940,00053;3,03672314;2,442130089;4,96999979;240576,8;640168,09;2239681,23
Malawi;MWI;Sub-Saharan Africa;Low income;2013;59,931;14,8;980,0000191;11,57910728;5,41617012;5,949999809;405779,44;5709964,03;2242633,92
Mali;MLI;Sub-Saharan Africa;Low income;2005;52,057;13,3;1649,999976;5,19515705;3,52218008;9,68900013;559210,25;10106599,71;2255837,98
Chad;TCD;Sub-Saharan Africa;Low income;2016;53,438;28,5;2210,000038;5,05077505;2,299999952;1,103999972;566362,83;8354586,23;2256107,35
Sweden;SWE;Europe & Central Asia;High income;2005;80,54634146;2,5;50209,99908;8,1508379;6,506400108;7,489999771;234427,85;95541,13;2261659,75
Sweden;SWE;Europe & Central Asia;High income;2008;81,1;2,5;46150,00153;8,20824242;6,344550133;6,230000019;235079,23;95522,78;2262759,14
Sweden;SWE;Europe & Central Asia;High income;2007;80,9;2,5;47139,99939;7,99607706;6,171589851;6,159999847;235573,5;95496,19;2264876,49
Sweden;SWE;Europe & Central Asia;High income;2006;80,74878049;2,5;48900,00153;8,05226517;6,364290237;7,070000172;233785,13;95582,23;2265400,37
Sweden;SWE;Europe & Central Asia;High income;2009;81,35121951;2,5;42880,00107;8,77037907;6,749710083;8,350000381;234726,34;97264,62;2267559,66
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2014;72,022;2,5;32240,00168;3,37713742;2,633039951;4,909999847;242605,73;615808,67;2268409,04
Sweden;SWE;Europe & Central Asia;High income;2010;81,45121951;2,5;48130,00107;8,31963825;6,522689819;8,609999657;233586,63;96994,36;2270106,19
Sweden;SWE;Europe & Central Asia;High income;2004;80,49756098;2,5;53590,00015;8,12961864;6,663109779;6,690000057;237296,34;96815,41;2274859,75
Malawi;MWI;Sub-Saharan Africa;Low income;2014;61,042;15,4;850,0000238;9,71205044;4,839839935;5,897999763;405444,72;5453776,36;2275648,62
Sweden;SWE;Europe & Central Asia;High income;2003;80,09512195;2,5;55200,00076;8,31724644;6,791429996;5,550000191;234749,38;98821,88;2276542,45
Sweden;SWE;Europe & Central Asia;High income;2011;81,80243902;2,5;44580,00183;10,41646767;6,366919994;7,800000191;232986,64;97848,99;2280580,66
Sweden;SWE;Europe & Central Asia;High income;2002;79,84634146;2,5;54020,00046;8,21006203;6,924349785;4,96999979;234623,21;99985,04;2286313,06
Sweden;SWE;Europe & Central Asia;High income;2001;79,79512195;2,5;52500;7,90032959;6,617640018;4,730000019;234811,5;100823,72;2289027,28
Sweden;SWE;Europe & Central Asia;High income;2012;81,70487805;2,5;42139,99939;10,73515224;7,536970139;7,980000019;233071,01;99974,06;2290824,87
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2015;72,266;2,5;31770,00046;4,10663605;2,951679945;4,960000038;244774,93;591168,71;2291755,1
Sweden;SWE;Europe & Central Asia;High income;2013;81,95609756;2,5;40540,00092;10,9049139;7,611209869;8,050000191;234278,92;100400,69;2301043,66
Sweden;SWE;Europe & Central Asia;High income;2014;82,25365854;2,5;39080,00183;10,9479475;7,573729992;7,949999809;233387,57;98951,18;2309056,07
Malawi;MWI;Sub-Saharan Africa;Low income;2015;61,953;16;930,0000072;9,33334064;5,608660221;5,863999844;425979,48;5286826,68;2318005,94
Chad;TCD;Sub-Saharan Africa;Low income;2017;53,712;29,1;2150,000095;4,55722904;2,454819918;1,118999958;583681,28;8435895,84;2323389,14
Sweden;SWE;Europe & Central Asia;High income;2015;82,20487805;2,5;39189,99863;10,80418396;7,443900108;7,429999828;234619,41;101450,01;2325044,45
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2016;72,493;2,5;32240,00168;4,03655434;2,903409958;5;246723,85;563663,79;2328939,55
Cuba;CUB;Latin America & Caribbean;Upper middle income;2002;77,105;2,5;26420,00008;7,11481667;9,571169853;3,309999943;350331,55;262305,99;2339264,3
Sweden;SWE;Europe & Central Asia;High income;2016;82,30731707;2,5;38779,99878;10,85240364;7,618619919;6,989999771;236954,31;102803,71;2339413,66
Sweden;SWE;Europe & Central Asia;High income;2017;82,4097561;2,5;38290,00092;10,78509998;7,568830013;6,71999979;240969,41;103165,17;2355683,06
Malawi;MWI;Sub-Saharan Africa;Low income;2016;62,681;16,1;1120,000005;10,87966633;4,748569965;5,816999912;408325,5;5189008,69;2355866,72
Guatemala;GTM;Latin America & Caribbean;Upper middle income;2010;71,481;16,4;11439,99958;6,12487125;2,848649979;3,5;906683,08;1409193,12;2359988,55
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2017;72,693;2,5;31959,99908;3,73651457;2,473819971;5;243624,94;534197,47;2374777,3
Cuba;CUB;Latin America & Caribbean;Upper middle income;2001;76,905;2,5;27470;6,98209763;8,358090401;4,079999924;369329,5;273181,1;2375229,65
Sweden;SWE;Europe & Central Asia;High income;2018;82,55853659;2,5;36009,99832;10,94106293;7,640840054;6,360000134;241198,36;102997,6;2381676,65
Cuba;CUB;Latin America & Caribbean;Upper middle income;2003;77,303;2,5;25629,99916;7,10295439;9,940859795;2,329999924;342003,03;259422,44;2385418,72
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2018;72,864;2,5;32729,99954;3,55621028;2,455430031;4,900000095;246823,74;508519,04;2388581,76
Malawi;MWI;Sub-Saharan Africa;Low income;2017;63,279;16,6;1190,000057;10,88755989;4,031330109;5,760000229;406598,03;4948217,64;2389662,76
Chad;TCD;Sub-Saharan Africa;Low income;2018;53,977;30,3;2190,000057;4,1669445;2,25948;1,129999995;614004,43;8464996,51;2393364,23
Cuba;CUB;Latin America & Caribbean;Upper middle income;2004;77,499;2,5;25360,00061;6,83178759;10,26823044;1,850000024;336473,43;255707,89;2418478,62
Azerbaijan;AZE;Europe & Central Asia;Upper middle income;2019;73,005;2,5;35509,99832;4,03829002;2,681080103;4,849999905;246274,45;485453,75;2425972,43
Cambodia;KHM;East Asia & Pacific;Lower middle income;2001;59,335;23,6;2150;7,01192331;1,722219944;1,032999992;575530,43;3831903,27;2432916,2
Cuba;CUB;Latin America & Caribbean;Upper middle income;2006;77,864;2,5;26780,00069;8,2719059;9,057169914;1,909999967;318274,92;239484,03;2436353,47
Guatemala;GTM;Latin America & Caribbean;Upper middle income;2011;71,861;16,3;11739,99977;5,96316576;2,968650103;3,085000038;869790,46;1356113,32;2452579,78
Malawi;MWI;Sub-Saharan Africa;Low income;2018;63,798;16,8;1379,999995;9,82898998;3,3229599;5,757999897;414839,88;4705368,89;2456336,86
Chad;TCD;Sub-Saharan Africa;Low income;2019;54,239;31,7;2250;4,3536315;2,372459888;1,123000026;626720,09;8496915,83;2459705,38
Cambodia;KHM;East Asia & Pacific;Lower middle income;2002;60,283;21,2;2210,000038;7,23566914;1,711210012;1,097000003;577266,37;3617795,69;2467339,87
Cuba;CUB;Latin America & Caribbean;Upper middle income;2005;77,688;2,5;26319,99969;8,75525475;10,55778027;1,950000048;337245,42;254054,3;2470075,1
Cuba;CUB;Latin America & Caribbean;Upper middle income;2007;78,019;2,5;27680,00031;10,96749115;11,86820984;1,789999962;315720,64;237102,21;2470609,2
Ecuador;ECU;Latin America & Caribbean;Upper middle income;2009;74,895;16;34500;5,6990099;4,342420101;4,610000134;788986,56;857882,16;2471501,7
Mali;MLI;Sub-Saharan Africa;Low income;2008;54,193;9,4;2079,999924;5,04372358;3,403559923;10,49400043;608940,37;10183254,81;2476700,94
Cameroon;CMR;Sub-Saharan Africa;Lower middle income;2001;51,222;22,9;5160;4,0975132;2,297339916;7,460000038;589962,64;9928803,53;2484149,63
Cuba;CUB;Latin America & Caribbean;Upper middle income;2008;78,15;2,5;26750;11,31422806;14,05908012;1,580000043;315893,54;238128,32;2512960,34
Malawi;MWI;Sub-Saharan Africa;Low income;2019;64,263;17,6;1450,000048;7,39341164;3,711319923;5,751999855;421938,54;4566247,69;2516337,99
Cambodia;KHM;East Asia & Pacific;Lower middle income;2004;62,186;18,5;2380,000114;7,09425974;1,719820023;1,129999995;563936,73;3225225,42;2517443,82
Guatemala;GTM;Latin America & Caribbean;Upper middle income;2012;72,236;16,8;12149,99962;6,07307673;3,005249977;2,75999999;842754,53;1318676,37;2520554,45
Ecuador;ECU;Latin America & Caribbean;Upper middle income;2010;75,089;12,3;37250;6,11657906;4,507430077;4,090000153;795157,6;831465,28;2522263,15
Ecuador;ECU;Latin America & Caribbean;Upper middle income;2011;75,289;8,4;37099,99847;6,47737551;4,726890087;3,460000038;767785,44;770988,02;2544333,76
Cuba;CUB;Latin America & Caribbean;Upper middle income;2009;78,256;2,5;26979,99954;12,29053974;13,12485981;1,669999957;319490,44;238564,53;2547608,32
Mali;MLI;Sub-Saharan Africa;Low income;2009;54,756;7,4;2509,99999;5,22657919;3,869040012;9,286999702;631624,62;10192848,16;2562387,48
Cambodia;KHM;East Asia & Pacific;Lower middle income;2007;64,697;14,8;3660,000086;4,90268278;1,599300027;1,25999999;540093,22;2696782,61;2584525,89
Guatemala;GTM;Latin America & Caribbean;Upper middle income;2013;72,596;17,5;13000;5,77188921;2,888089895;3,019999981;846597,84;1286220,5;2585340,47
Cuba;CUB;Latin America & Caribbean;Upper middle income;2010;78,338;2,5;28110,00061;10,6880827;12,83730984;2,5;320745,16;239205,16;2586474,71
Ecuador;ECU;Latin America & Caribbean;Upper middle income;2012;75,495;8,8;37090,00015;6,7622118;4,643070221;3,230000019;751515,27;747123,95;2618242,92
Mali;MLI;Sub-Saharan Africa;Low income;2010;55,251;5,8;2779,999971;4,67865038;3,343889952;8,069999695;631314,28;10248188,83;2618578,83
Haiti;HTI;Latin America & Caribbean;Lower middle income;2014;62,069;42,6;3019,999981;4,62687111;1,753149986;13,95100021;789277,72;2531572,63;2621599,32
Cambodia;KHM;East Asia & Pacific;Lower middle income;2009;66,014;13;4750;7,58330584;1,665680051;0,579999983;525390,44;2417889,72;2643649,37
Guatemala;GTM;Latin America & Caribbean;Upper middle income;2014;72,935;17,7;13949,99981;5,8885684;2,985620022;2,720000029;851689,75;1248643,46;2659341,71
Burkina Faso;BFA;Sub-Saharan Africa;Low income;2005;53,31;17,5;1059,999943;3,95109105;3,941139936;4;591426,25;10011584,28;2660480,48
Ecuador;ECU;Latin America & Caribbean;Upper middle income;2013;75,707;8,8;39700,00076;6,80123425;5,004640102;3,079999924;715326,28;731246,65;2664348,28
Mali;MLI;Sub-Saharan Africa;Low income;2011;55,701;4,2;3119,999886;4,01483822;3,754230022;6,900000095;631356,62;10277501,22;2666047,9
Haiti;HTI;Latin America & Caribbean;Lower middle income;2015;62,485;42,4;3279,999971;5,06690121;1,857040048;13,96199989;798114,5;2493195,69;2685499,92
Belgium;BEL;Europe & Central Asia;High income;2005;78,9804878;2,5;110610,0006;9,26114464;5,795859814;8,43999958;394024,93;164589,62;2695062,01
Cambodia;KHM;East Asia & Pacific;Lower middle income;2010;66,56;11,2;5139,999866;6,91169882;1,533789992;0,769999981;547632,06;2296066,97;2695119,17
Ecuador;ECU;Latin America & Caribbean;Upper middle income;2014;75,923;8,7;41799,99924;6,72399426;5,260990143;3,480000019;691240,72;713737,04;2695996,32
Madagascar;MDG;Sub-Saharan Africa;Low income;2001;59,129;33,8;1670;4,75725555;2,70720005;5,349999905;470651,04;7463686,06;2701577,95
Belgium;BEL;Europe & Central Asia;High income;2008;79,6804878;2,5;106930,0003;9,63002014;6,332940102;6,980000019;400714,03;166386,44;2716003,31
Burkina Faso;BFA;Sub-Saharan Africa;Low income;2006;54,063;17,1;1240,00001;4,51446247;3,982189894;3,654999971;609139,19;9932127,32;2717108,81
Cameroon;CMR;Sub-Saharan Africa;Lower middle income;2003;51,908;19,3;5210,000038;4,26826382;2,822590113;5,929999828;673803,97;10527278,86;2727166,97
Ecuador;ECU;Latin America & Caribbean;Upper middle income;2015;76,143;9;41520,00046;7,49149466;4,998700142;3,619999886;675104,72;700293,6;2731793,75
Mali;MLI;Sub-Saharan Africa;Low income;2012;56,135;3,9;3109,999895;3,7521615;3,479490042;6,650000095;670394,26;10357571,28;2733586,8
Haiti;HTI;Latin America & Caribbean;Lower middle income;2016;62,896;43,2;3359,999895;4,90023947;1,395859957;13,92500019;838946,42;2453743,52;2733731,33
Belgium;BEL;Europe & Central Asia;High income;2009;80,03414634;2,5;99669,99817;10,35455036;6,458099842;7,909999847;397587,41;165066,15;2735586,89
Cambodia;KHM;East Asia & Pacific;Lower middle income;2011;67,043;9,7;5360,000134;7,50353193;1,510689974;0,579999983;533101,56;2180968,84;2739470,54
Guatemala;GTM;Latin America & Caribbean;Upper middle income;2015;73,25;17,3;16340,00015;6,00602055;3,030329943;2,50999999;869789,18;1211410,01;2739705,81
Burkina Faso;BFA;Sub-Saharan Africa;Low income;2007;54,841;16;1409,999967;5,23372936;4,07983017;3,299999952;607261,11;10004922,88;2745668,87
Belgium;BEL;Europe & Central Asia;High income;2010;80,18292683;2,5;106720,0012;10,23324585;6,442590237;8,289999962;397127,5;165518,95;2746867,34
Belgium;BEL;Europe & Central Asia;High income;2011;80,58536585;2,5;96480,00336;10,39208412;6,431990147;7,139999866;395231,44;165055,78;2759657,34
Haiti;HTI;Latin America & Caribbean;Lower middle income;2017;63,29;44,6;3329,999924;4,78747177;1,504230022;13,87699986;809789,27;2308417,26;2771484,07
Belgium;BEL;Europe & Central Asia;High income;2014;81,28780488;2,5;90139,99939;10,59411144;6,590469837;8,520000458;368986,46;164185,19;2771935,14
Madagascar;MDG;Sub-Saharan Africa;Low income;2002;59,717;35,2;1120,000005;4,97110605;2,231790066;5,354000092;484931,83;7477200,06;2776440,76
Belgium;BEL;Europe & Central Asia;High income;2016;81,43902439;2,5;94220,00122;10,77319717;6,461730003;7,829999924;371660,45;165459,73;2789788,63
Belgium;BEL;Europe & Central Asia;High income;2013;80,58780488;2,5;96589,99634;10,56133938;6,630529881;8,430000305;378210,24;167005,65;2790129,6
Cote d'Ivoire;CIV;Sub-Saharan Africa;Lower middle income;2001;49,495;20,4;6490;6,01772738;2,444770098;4,795000076;657533,5;12911513,67;2791907,35
Cambodia;KHM;East Asia & Pacific;Lower middle income;2012;67,48;9,5;5670,000076;7,26115417;1,560899973;0,50999999;520524,39;2070708,32;2793475,74
Belgium;BEL;Europe & Central Asia;High income;2015;80,99268293;2,5;95129,99725;10,43065357;6,451570034;8,479999542;366867,64;166456,13;2795114,45
Mali;MLI;Sub-Saharan Africa;Low income;2013;56,578;3,7;3220,000029;3,96750712;3,284650087;6,349999905;730859,94;10595151;2800653,79
Ecuador;ECU;Latin America & Caribbean;Upper middle income;2016;76,365;9,7;39810,00137;7,27991486;4,362750053;4,599999905;703670,02;697031,33;2807419,59
Cameroon;CMR;Sub-Saharan Africa;Lower middle income;2004;52,321;17,6;5119,999886;4,01515007;2,795300007;5,143000126;680786,36;10759036,96;2811387,65
Belgium;BEL;Europe & Central Asia;High income;2017;81,49268293;2,5;92720,00122;10,78312588;6,425340176;7,090000153;373426,56;166023,54;2814461,08
Guatemala;GTM;Latin America & Caribbean;Upper middle income;2016;73,541;16,4;17489,99977;6,07008219;2,944740057;2,579999924;881774,54;1193831,2;2818299,6
Haiti;HTI;Latin America & Caribbean;Lower middle income;2018;63,66;45,4;3289,999962;4,57474232;1,632069945;13,85999966;806255,53;2249356,04;2821355,09
Portugal;PRT;Europe & Central Asia;High income;2015;81,12439024;2,5;49849,99847;9,31645775;4,885540009;12,43999958;220572,72;192591,61;2825713,56
Portugal;PRT;Europe & Central Asia;High income;2014;81,12195122;2,5;45930,00031;9,34288025;5,124000072;13,89000034;226694,03;188740,02;2827210,72
Belgium;BEL;Europe & Central Asia;High income;2018;81,59512195;2,5;93660,00366;10,76469994;6,381370068;5,949999809;371266,36;166632,87;2838541,08
Madagascar;MDG;Sub-Saharan Africa;Low income;2003;60,256;36,5;1549,999952;4,74734688;2,610949993;5,010000229;489933,95;7407485,9;2840668,24
Portugal;PRT;Europe & Central Asia;High income;2013;80,72195122;2,5;46560,00137;9,40486622;5,270969868;16,18000031;230152,68;193681,65;2841082,2
Cote d'Ivoire;CIV;Sub-Saharan Africa;Lower middle income;2002;49,475;21;6840,000153;5,90390921;2,810480118;5,031000137;745148,93;12966203,76;2841395,04
Cambodia;KHM;East Asia & Pacific;Lower middle income;2013;67,888;9,4;5739,999771;7,10386801;2,05053997;0,439999998;528837,63;1986796,51;2844585,2
Portugal;PRT;Europe & Central Asia;High income;2006;78,4195122;2,5;60450,00076;9,35422611;4,907670021;7,650000095;280951,71;211638,12;2851312,47
Portugal;PRT;Europe & Central Asia;High income;2012;80,37317073;2,5;48220,00122;9,65393162;4,949409962;15,52999973;235332,36;197276,06;2852932,5
Serbia;SRB;Europe & Central Asia;Upper middle income;2016;75,68780488;4,2;46619,99893;8,4589138;3,63470006;15,26000023;271283,71;122266,47;2854815,07
